STATION_ID,STATION,BEGIN_DATE,END_DATE,STATE,COUNTRY,LATITUDE,LONGITUDE,ELEVATION
53391099999,HUADE,1956-08-20,2024-01-06,null,CH,41.9,114,1484
54273099999,HUADIAN,1957-06-01,2024-01-06,null,CH,42.9833333,126.75,264
57749099999,HUAIHUA,1980-03-07,2002-12-05,null,CH,27.5666666,110,261
59271099999,HUAIJI,1957-06-01,1997-12-31,null,CH,23.95,112.2,57
54405099999,HUAILAI,1956-08-20,2024-01-06,null,CH,40.4166666,115.5,538
58141099999,HUAIYIN,2004-07-13,2024-01-06,null,CH,33.6333333,118.9333333,13.7
52996099999,HUAJIALING,1956-08-20,2024-01-06,null,CH,35.3833333,105,2450
58437099999,HUANG SHAN,1956-08-20,2024-01-06,null,CH,30.1333333,118.15,1836
57896099999,HUANGDIAN,1957-06-01,1961-03-14,null,CH,26.25,114.333,282
59287199999,HUANGHUA,2004-07-13,2024-01-06,null,CH,28.189158,113.219633,66.14
54624099999,HUANGHUA,1962-04-02,1997-12-31,null,CH,38.383,117.35,4
54365099999,HUANREN,1957-06-01,1997-12-31,null,CH,41.267,125.367,204
53995099999,HUAXIANCHENG NE,1973-11-11,1976-01-03,null,CH,35.583,114.55,62
53715099999,HUI-AN-BU,1973-11-10,2001-07-12,null,CH,37.45,106.667,1463
57843099999,HUI-TONG,1980-03-04,2001-11-24,null,CH,26.867,109.717,305
59298099999,HUI-YANG,1957-06-03,1997-12-31,null,CH,23.083,114.417,16
57712099999,HUICHUAN,1980-07-01,2024-01-06,null,CH,27.7333333,106.95,984
59317099999,HUILAI,1957-06-02,1997-12-31,null,CH,23.083,116.3,30
56671099999,HUILI,1956-08-20,2024-01-06,null,CH,26.65,102.25,1788
54725099999,HUIMIN,1956-08-20,2024-01-06,null,CH,37.5,117.5333333,12
56684099999,HUIZE,1957-07-01,2024-01-06,null,CH,26.4,103.25,2189.3
50983099999,HULIN,1973-01-01,2024-01-06,null,CH,45.7666666,132.9666666,103
50353099999,HUMA,1956-08-20,2024-01-06,null,CH,51.7333333,126.6333333,175.6
99999943204,HUNG CHIA,1945-12-08,1949-04-25,null,CH,31.233,121.45,27.1
58938099999,HUNG-LAI,1988-02-01,2003-08-09,null,CH,25.083,118.517,61
53821099999,HUNG-TE,1961-01-03,1997-12-31,null,CH,36.767,107.2,1322
59216099999,HUO-JIAO,1973-03-23,2001-10-06,null,CH,23.633,106.717,329
58314099999,HUOSHAN,1956-08-20,2024-01-06,null,CH,31.4,116.3333333,68
51430099999,INING,1956-08-20,1958-08-12,null,CH,43.917,81.283,670
57238099999,JAN-CHIA-PA,1973-01-01,2002-08-17,null,CH,32.1,108.483,1372
53502099999,JARTAI,1956-08-20,2024-01-06,null,CH,39.7833333,105.75,1143
54026099999,JARUD QI,1956-08-20,2024-01-06,null,CH,44.5666666,120.9,266
57799099999,JI'AN,1956-08-20,2024-01-06,null,CH,27.1166666,114.9666666,78
56202099999,JIA-LI,1959-12-09,2012-04-29,null,CH,30.783,93.4,4876
56479099999,JIAGU NORTH,1959-12-09,1961-02-27,null,CH,28.217,103,1892
58737099999,JIAN'OU,1957-06-01,1997-12-31,null,CH,27.05,118.3166667,112
57573099999,JIAN-LI,1974-08-05,2001-10-03,null,CH,29.817,112.883,27
58825099999,JIANG-LE,1973-01-02,2002-05-17,null,CH,26.767,117.367,183
57516099999,JIANGBEI,1944-11-11,2024-01-06,null,CH,29.719217,106.641678,416.05
56977099999,JIANGCHENG,1973-01-01,2024-01-06,null,CH,22.6166666,101.8166666,1121
57476099999,JIANGLING,1957-06-01,2024-01-06,null,CH,30.3333333,112.1833333,33
57923099999,JIANGZHAI,1973-11-19,1974-09-12,null,CH,25.883,107.75,536
54181099999,JIAOHE SOUTH,1956-08-20,1961-10-31,null,CH,43.717,127.15,275
57181099999,JIAXIAN,1957-06-01,1997-12-31,null,CH,33.9666667,113.2166667,76
52536099999,JIAYUGUAN SOUTHWEST,1961-09-03,1961-09-30,null,CH,39.617,98.05,2154
53863099999,JIEXIU,1956-08-20,2024-01-06,null,CH,37.0333333,111.9166666,745
56067099999,JIGZHI,1960-07-06,1997-12-31,null,CH,33.467,101.483,3350
54172099999,JILIN,1957-06-01,1997-12-28,null,CH,43.85,126.55,188
52674099999,JIN-CHANG,1964-01-01,1997-12-31,null,CH,38.467,102.183,1676
59133099999,JIN-JIANG,1957-06-01,1997-12-31,null,CH,24.8,118.583,22
54823099999,JINAN/TSINAN,1956-08-20,2024-01-06,null,CH,36.6833333,116.9833333,58
57622099999,JINFO SHAN (MOUNT),1956-08-20,2002-06-13,null,CH,28.95,107.15,1907
56856099999,JING-DONG,1959-12-09,1997-12-31,null,CH,24.433,100.85,1676
58527099999,JINGDEZHEN,1956-08-20,2024-01-06,null,CH,29.3,117.2,60
51334099999,JINGHE,1956-08-20,2024-01-06,null,CH,44.5666666,82.8166666,330.2
57131099999,JINGHE,2006-10-10,2024-01-06,null,CH,34.4333333,108.9666666,411
56959099999,JINGHONG,1957-07-01,2024-01-06,null,CH,22,100.7833333,579
52895099999,JINGYUAN,1956-08-20,1997-12-31,null,CH,36.583,104.683,1505
58549099999,JINHUA,1957-06-02,1997-12-31,null,CH,29.15,119.633,35
53480099999,JINING,1956-08-20,2024-01-06,null,CH,41.0333333,113.0666666,1416
59259099999,JINJI,1974-01-11,1975-04-04,null,CH,23.217,110.817,77
58321299999,JINJIANG AIRPORT,2010-07-27,2022-12-12,null,CH,24.796389,118.589722,51
56777099999,JINSHAN NORTH,1974-04-21,1974-12-02,null,CH,25.15,102.083,1580
52447099999,JINTA,1989-01-01,1997-05-14,null,CH,39.817,98.9,1372
54337099999,JINZHOU,1956-08-20,2024-01-06,null,CH,41.1333333,121.1166666,70
50349099999,JIU-HAI-LAI,1973-01-05,2002-05-13,null,CH,51.133,124.05,610
56462099999,JIULONG,1956-08-20,2024-01-06,null,CH,29,101.5,2994
57072099999,JIUMENGJIN,1957-06-01,1958-08-31,null,CH,34.817,112.633,119
52533099999,JIUQUAN/SUZHOU,1946-03-31,2024-01-06,null,CH,39.7666667,98.4833333,1478
58931099999,JIUXIAN SHAN,1956-08-20,2024-01-06,null,CH,25.7166666,118.1,1651
50978099999,JIXI,1956-08-20,2024-01-06,null,CH,45.3,130.9166666,273.5
53276099999,JURH,1956-08-20,2023-04-28,null,CH,42.4,112.9,1152
54936099999,JUXIAN,1957-06-01,1997-12-31,null,CH,35.55,118.75,109
51053099999,KABA HE,1960-01-01,2024-01-06,null,CH,48.05,86.35,534
57091099999,KAIFENG,1957-06-02,1997-12-31,null,CH,34.75,114.417,67
54134099999,KAILU,1957-06-01,1997-12-31,null,CH,43.617,121.317,274
54041099999,KAITONG/TONGYU,1957-06-01,2007-07-27,null,CH,44.8,123.083,152
56374099999,KANGDING,1957-07-01,2024-01-06,null,CH,30.05,101.9666666,2617
51243099999,KARAMAY,1961-04-02,2024-01-06,null,CH,45.6166666,84.85,428
52744099999,KARMAR NORTHWEST,1961-03-16,1962-06-21,null,CH,37.5,98.8,3978
51709099999,KASHI,1957-10-04,2024-01-06,null,CH,39.542922,76.019956,1380.43
50658099999,KESHAN,1957-06-01,2024-01-06,null,CH,48.05,125.8833333,237
58528099999,KOMATSUSHIMA AB,1980-10-02,2002-07-02,null,CH,29.167,117.5,0
51656099999,KORLA,1961-09-01,2024-01-06,null,CH,41.7333333,85.8166666,903
45004099999,KOWLOON,1979-11-02,1997-12-31,null,CH,22.3119444,114.1727778,66.4
54493099999,KUANDIAN,1956-08-20,2024-01-06,null,CH,40.7166666,124.7833333,261
31444099999,KUMARA,1946-03-07,1974-04-15,null,RS,51.583,126.75,173
58653099999,KUOCANG SHAN,1957-06-01,2001-10-17,null,CH,28.817,120.917,1375
51644099999,KUQA,1956-08-20,2024-01-06,null,CH,41.7166666,82.95,1100
51638099999,KUQA SOUTHWEST,1962-03-02,1962-07-31,null,CH,41.3,81.683,985
51346099999,KUYTUN,1956-08-20,1997-12-31,null,CH,44.433,84.967,442
56664099999,LA-SHI,1959-12-09,1997-12-31,null,CH,26.367,101.217,1210
56533099999,LA-WAN,1959-12-09,1997-12-31,null,CH,27.683,98.35,3352
54758099999,LAI-YANG AFLD (?),1974-05-04,2002-07-09,null,CH,36.967,120.583,72
52576099999,LAI-YEN-CH'IH,1957-06-01,1997-12-31,null,CH,39.383,102.833,1383
57545099999,LAIFENG,1945-04-30,1997-12-31,null,CH,29.533,109.383,561
54852099999,LAIYANG,1957-06-01,1997-12-31,null,CH,36.983,120.65,72
52888099999,LAN-ZHOU/CITY,1974-06-13,2002-03-01,null,CH,36.117,103.617,1600
56954099999,LANCANG,1957-07-01,2024-01-06,null,CH,22.5666666,99.9333333,1054
74934499999,LANCHOW CHINA,1945-10-31,1946-12-31,null,CH,36,103.75,1543
56075099999,LANG-MU-SI,1957-06-30,2002-07-04,null,CH,34.1,102.617,3565
57807099999,LANG-TAI,1973-10-04,2004-11-22,null,CH,26.05,105.217,899
57306099999,LANGZHONG,1959-12-08,2024-01-06,null,CH,31.5833333,105.9666666,385
52889099999,LANZHOU,1956-08-20,1997-12-31,null,CH,36.05,103.8833333,1518
57265099999,LAOHEKOU,1956-08-20,2024-01-06,null,CH,32.4333333,111.7333333,128.8
58621099999,LE-PING (?),1974-04-24,1981-05-25,null,CH,28.983,117.117,49
58403099999,LEI-CHIA-TIEN WEST,1973-10-04,1974-08-17,null,CH,30.883,115.717,260
57834099999,LEISHAN NORTHEAST,1974-04-21,1974-08-19,null,CH,26.433,108.133,926
74934699999,LENG-CHI NORTHWEST,1945-02-06,1945-02-28,null,CH,32.417,111.5,110
52602099999,LENGHU,1957-07-01,2024-01-06,null,CH,38.8333333,93.3833333,2771
56386099999,LESHAN,1959-12-09,1997-12-31,null,CH,29.567,103.767,440
54539099999,LETING,1957-06-01,2024-01-06,null,CH,39.4333333,118.9,12
55591099999,LHASA,1956-08-20,2024-01-06,null,CH,29.6666667,91.1333333,3650
55569099999,LHAZE,1980-10-01,1997-12-31,null,CH,29.067,87.683,4237
55696099999,LHUNZE,1959-12-09,2023-04-28,null,CH,28.4166666,92.4666666,3861
57957099999,LIANGJIANG,1943-06-06,2024-01-06,null,CH,25.218106,110.039197,173.73
57426099999,LIANGPING,1956-08-20,2024-01-06,null,CH,30.6833333,107.8,455
59096099999,LIANPING,1957-06-02,2024-01-06,null,CH,24.3666666,114.4833333,214
59072099999,LIANZHOU,1956-08-20,2024-01-06,null,CH,24.8,112.3666666,98
56651099999,LIJING,1944-01-31,2024-01-06,null,CH,26.8333333,100.2166667,2382
54830099999,LIN-ZI,1957-06-02,1997-11-07,null,CH,36.867,118.333,55
56951099999,LINCANG,1956-08-20,2024-01-06,null,CH,23.95,100.2166666,1503
54027099999,LINDONG,1956-08-20,2024-01-06,null,CH,43.9833333,119.4,485
59954099999,LING-SHUI,1957-06-01,1997-12-31,null,CH,18.5,110,50
57866099999,LINGLING,1943-05-31,2024-01-06,null,CH,26.2333333,111.6166666,174
54715099999,LINGXIAN,1980-07-01,2024-01-06,null,CH,37.3333333,116.5666666,19
58660099999,LINHAI (REPLACED BY 58652 - XIANJU),1994-08-01,1997-12-31,null,CH,28.85,121.133,9
53513099999,LINHE,1956-08-20,2024-01-06,null,CH,40.7666666,107.4,1041
54374099999,LINJIANG,1957-04-01,2024-01-06,null,CH,41.8,126.9166666,381
52986099999,LINTAO,1957-07-05,1997-05-14,null,CH,35.333,104,1905
54115099999,LINXI,1956-08-20,2024-01-06,null,CH,43.6333333,118.0333333,825.4
52984099999,LINXIA,1962-03-02,1997-08-07,null,CH,35.467,102.983,1920
54938099999,LINYI,1957-06-01,1997-12-31,null,CH,35.05,118.35,86
58239099999,LISHE,2004-08-25,2024-01-06,null,CH,29.824944,121.465069,3.96
53764099999,LISHI,1957-06-01,2024-01-06,null,CH,37.5,111.1,951
58646099999,LISHUI,1956-08-20,2024-01-06,null,CH,28.45,119.9166666,60
56257099999,LITANG,1956-08-20,2024-01-06,null,CH,30,100.2666666,3950
57925099999,LIU-CHAI,1957-06-02,1983-09-14,null,CH,25.3,107.4,854
56741099999,LIU-KU,1959-12-09,1997-12-31,null,CH,25.783,98.85,2377
58057099999,LIUDUO SOUTHWEST,1957-06-02,1959-12-31,null,CH,34.067,120.217,3
74933799999,LIULIN SOUTHWEST,1944-08-31,1946-03-31,null,CH,36.517,109.45,1196
54857099999,LIUTING,1956-08-20,2024-01-06,null,CH,36.266108,120.374436,10.05
59046099999,LIUZHOU,1943-09-19,2024-01-06,null,CH,24.35,109.4,97
58345099999,LIYANG,1957-06-01,2024-01-06,null,CH,31.4333333,119.4833333,8
58811099999,LO-KOU,1973-11-13,1974-10-08,null,CH,26.85,116.067,243
74932599999,LO-PING,1945-06-15,1945-10-09,null,CH,24.95,104.35,1550
59228099999,LONG'AN,1988-02-01,1997-12-31,null,CH,23.133,107.65,457
57759099999,LONG-HUI-ANG,1980-04-10,2002-03-31,null,CH,27.35,110.95,644
50656099999,LONG-ZHEN,1961-08-01,1997-10-21,null,CH,48.65,126.667,305
57816099999,LONGDONGBAO,1945-02-04,2024-01-06,null,CH,26.538522,106.800703,1138.73
54161099999,LONGJIA,1956-08-20,2024-01-06,null,CH,43.996419,125.680786,215.18
58647099999,LONGQUAN,1957-03-01,1997-12-31,null,CH,28.1,119.083,180
58927099999,LONGYAN,1956-08-20,1997-12-08,null,CH,25.1,117.017,341
59417099999,LONGZHOU,1956-08-20,2024-01-06,null,CH,22.3666666,106.75,129
58506099999,LU SHAN,1956-08-20,2024-01-06,null,CH,29.5833333,115.9833333,1165
57451099999,LU-CONG-PO,1957-06-01,1997-12-31,null,CH,30.783,110.267,1188
54577099999,LU-DA/ZHENG-SHA-HE,1980-04-03,2019-12-11,null,CH,39.267,122.083,31
56839099999,LU-XI,1974-07-30,2002-02-22,null,CH,24.283,98.467,1524
58238099999,LUKOU,1956-08-20,2024-01-06,null,CH,31.742042,118.862025,14.93
55248099999,LUMARINGBO,1973-03-13,1997-12-31,null,CH,32.3,84.05,4420
51642099999,LUNTAI/BUGUR,1962-03-02,1997-12-31,null,CH,41.783,84.167,883
53942099999,LUO-CHUAN,1957-06-01,1997-07-28,null,CH,35.75,109.417,1000
57298099999,LUO-SHAN,1973-05-19,2002-08-22,null,CH,32.217,114.533,75
56151099999,LUO-XUE,1973-01-01,1997-11-07,null,CH,32.567,100.583,3505
57073099999,LUO-YANG,1956-08-20,2004-07-28,null,CH,34.667,112.417,155
54192099999,LUO-ZI-GOU,1957-12-01,2001-12-25,null,CH,43.717,130.317,500
57916099999,LUODIAN,1956-08-20,2024-01-06,null,CH,25.4333333,106.7666666,441
59462099999,LUODING,1959-11-01,1997-12-31,null,CH,22.717,111.55,134
58321099999,LUOGANG,1956-08-20,2024-01-06,null,CH,31.780019,117.298436,32.91
58846099999,LUOYUAN,1957-06-02,1997-12-31,null,CH,26.517,119.533,85
57173099999,LUSHAN EAST,1973-11-08,1974-09-23,null,CH,33.733,112.917,125
57067099999,LUSHI,1956-08-20,2024-01-06,null,CH,34.0833333,111.0666666,659.5
54285099999,LUSHUIHE,1958-01-01,2007-07-27,null,CH,42.517,127.8,853
56886099999,LUXI,1959-12-09,2024-01-06,null,CH,24.5333333,103.7666666,1708
57602099999,LUZHOU,1945-06-30,1997-12-31,null,CH,28.883,105.433,336
57078099999,LYANG,1974-04-23,2002-06-17,null,CH,34.15,112.467,400
53662099999,MA-CHIA-HO EAST,1974-04-22,1974-08-16,null,CH,38.8,111.45,1671
57825099999,MA-JIANG,1945-03-10,1997-12-31,null,CH,26.5,107.583,726
56173099999,MA-TANG,1973-01-01,1997-12-31,null,CH,31.85,102.7,3422
57399099999,MACHENG,1957-06-01,2024-01-06,null,CH,31.1333333,114.95,75.2
56033099999,MADOI,1956-08-20,2024-01-06,null,CH,34.9166666,98.2166666,4273
56999099999,MALIPO SOUTHEAST,1973-11-11,1975-04-21,null,CH,23.133,104.7,1057
50514099999,MAN-ZHOU-LI,1958-10-02,1997-10-27,null,CH,49.55,117.467,710
53149099999,MANDAL,1958-01-01,2024-01-06,null,CH,42.5333333,110.1333333,1223
51886099999,MANGNAI,1961-08-01,2024-01-06,null,CH,38.25,90.85,2945
74925999999,MANGSHI,1944-12-31,1945-08-28,null,CH,24.45,98.583,922
52323099999,MAZONG SHAN,1959-12-09,2024-01-06,null,CH,41.8,97.0333333,1770
59117099999,MEI XIAN,1956-08-20,2024-01-06,null,CH,24.2833333,116.0666666,116.9
57669099999,MEI-CHENG-ZHEN,1957-06-02,1997-12-31,null,CH,28.15,111.633,201
58408099999,MEI-CHUAN,1973-10-04,2004-07-03,null,CH,30.133,115.6,73
54266099999,MEIHEKOU WEST,1956-08-20,1961-10-31,null,CH,42.517,125.633,326
47031199999,MEILAN,2004-07-06,2024-01-06,null,CH,19.934856,110.458961,22.86
57722099999,MEITAN SOUTHWEST,1959-12-09,1961-02-28,null,CH,27.75,107.433,786
56942099999,MENG-SA,1980-03-13,2002-03-27,null,CH,23.717,99.633,1524
56965099999,MENG-WANG,1974-03-02,2002-03-23,null,CH,22.483,101.3,975
56945099999,MENGDING,1959-12-09,1990-04-05,null,CH,23.567,99.083,512
57071099999,MENGJIN,1983-07-01,2024-01-06,null,CH,34.8166666,112.4333333,333
56969099999,MENGLA,1973-01-01,2024-01-06,null,CH,21.5,101.5833333,633
59058099999,MENGSHAN,1957-06-01,2024-01-06,null,CH,24.2,110.5166666,145
56985099999,MENGZI,1945-02-28,2024-01-06,null,CH,23.45,103.3333333,1313.6
56885099999,MI-LE (?),1973-01-02,2002-01-24,null,CH,24.4,103.433,1402
53743099999,MI-ZHI AIRFIELD (?),1974-04-23,1982-04-24,null,CH,37.867,110.067,975
56196099999,MIANYANG,1959-12-09,2024-01-06,null,CH,31.45,104.7333333,522
51839099999,MINFENG,1960-01-01,1997-12-31,null,CH,37.0666666,82.7166666,1409
50758099999,MING-SHUI,1957-06-01,1997-12-11,null,CH,47.25,125.883,259
57102099999,MING-YANG-CHEN,1973-11-11,2004-04-26,null,CH,33.817,105.617,1524
52876099999,MINHE,1962-03-02,1997-05-13,null,CH,36.333,102.833,1905
52681099999,MINQIN,1957-05-02,2024-01-06,null,CH,38.6333333,103.0833333,1367
58258099999,MO-TOU AIR BASE,1974-06-11,1984-01-20,null,CH,32.267,120.5,6
50136099999,MOHE,1973-01-01,2024-01-06,null,CH,52.9666666,122.5333333,438
54094099999,MUDANJIANG,1956-08-20,2024-01-06,null,CH,44.5,129.6666666,306.5
54097099999,MUDANJIANG NORTH,1957-06-01,1959-08-31,null,CH,44.133,129.217,282
55299099999,NAGQU,1956-08-20,2024-01-06,null,CH,31.4833333,92.0666666,4508
52941099999,NAME UNKNOWN,1990-01-01,2010-12-25,null,CH,35.717,98.917,3962
58721099999,NAME UNKNOWN (ONC),1974-04-25,1985-10-24,null,CH,27.717,117.05,305
57576099999,NAN XIAN SOUTH,1957-06-01,1958-07-31,null,CH,29.333,112.417,31
54207099999,NAN-JUAN-ZI,1974-04-26,2003-01-30,null,CH,42.3,115.683,1524
58715099999,NANCHENG,1956-08-20,2024-01-06,null,CH,27.5833333,116.65,82
58044099999,NANCHENG NORTHEAST,1956-08-21,1957-12-31,null,CH,34.583,119.25,4
54705099999,NANGONG,1961-08-01,1997-12-31,null,CH,37.367,115.383,42
56125099999,NANGQEN,1959-12-03,2021-06-13,null,CH,32.25,96.2166667,4145
58834099999,NANPING,1956-08-20,2024-01-06,null,CH,26.6333333,118.15,153
54852599999,NANTONG,2005-07-03,2020-05-29,null,CH,32.02,120.85,6
58259099999,NANTONG/JINSHA,1957-06-01,1997-12-31,null,CH,32.1,120.867,1
57178099999,NANYANG,1956-08-20,2024-01-06,null,CH,33.1,112.4833333,181.6
57776099999,NANYUE,1956-08-20,2024-01-06,null,CH,27.3,112.7,1268
52112099999,NAOMAOHU,2003-03-30,2024-01-06,null,CH,43.6,95.1333333,469
59209099999,NAPO,1973-01-01,2024-01-06,null,CH,23.3,105.95,794
53083099999,NARAN BULAG,1958-01-01,2024-01-06,null,CH,44.6166666,114.15,1183
57604099999,NAXI,2003-03-30,2024-01-06,null,CH,28.7833333,105.3833333,364
55598099999,NEDONG,1959-12-09,1997-12-31,null,CH,29.233,91.767,3657
57503099999,NEIJIANG,2003-03-30,2024-01-06,null,CH,29.6166666,105.1166666,349
57504099999,NEIJIANG,1956-08-20,1997-12-31,null,CH,29.583,105.05,357
50557099999,NENJIANG,1956-08-20,2024-01-06,null,CH,49.1666666,125.2333333,243
58815099999,NING-HUA,1973-01-02,2002-06-24,null,CH,26.267,116.65,303
59427099999,NING-MING,1980-10-01,1984-05-18,null,CH,22.117,107.133,168
58562099999,NINGBO,1957-06-01,1997-12-31,null,CH,29.917,121.467,6
57130099999,NINGSHAN NORTHEAST,1960-06-12,1961-02-28,null,CH,33.333,108.333,875
50741099999,NORTHEAST,1957-06-01,1959-08-31,null,CH,47.9,133.5,50
52825099999,NUO-MU-HONG,1957-06-01,1997-12-31,null,CH,36.45,96.467,2804
56312099999,NYINGCHI,1956-08-20,2024-01-06,null,CH,29.5666666,94.4666666,3001
53529099999,OTOG QI,1956-08-20,2024-01-06,null,CH,39.1,107.9833333,1381
51804099999,P U-LI,1957-02-01,1960-03-28,null,CH,37.783,75.233,3159
55294099999,P'A-NA,1980-10-01,1997-12-31,null,CH,32.267,91.667,4724
53539099999,PA LA MU TU SHIH LI,1973-10-04,1985-04-01,null,CH,39.15,108.9,1140
51232099999,PA-ERH-LU-K'O MTN,1959-12-09,1997-12-31,null,CH,45.95,82.567,1067
55773099999,PAGRI,1956-08-20,2024-01-06,null,CH,27.7333333,89.0833333,4300
52391099999,PANG-TING-TO-TO-KAI,1960-01-01,2002-04-16,null,CH,41.75,103.967,1463
51352099999,PAO-TAI EAST,1956-08-20,1957-06-30,null,CH,44.817,85.6,335
51477099999,PAU-YANG-HU,1962-03-02,1997-12-31,null,CH,43.2,88.467,1037
99999944101,PEKING,1946-04-30,1946-06-30,null,CH,40,116.5,50.9
57537099999,PENG-SHUI,1957-07-01,1974-08-31,null,CH,29.25,108.167,314.9
53462099999,PI KO CHAI(AFLD),1973-10-20,2003-09-23,null,CH,40.75,111.267,1036
53738099999,PIN-KOU-MEN,1960-01-02,1997-12-31,null,CH,37.15,108.383,1438
57682099999,PINGJIANG,1959-11-01,1997-12-31,null,CH,28.75,113.617,88
53915099999,PINGLIANG,1956-08-20,2024-01-06,null,CH,35.55,106.6666666,1348
59224099999,PINGMA,1957-06-01,1989-09-13,null,CH,23.6,107.117,112
56193099999,PINGWU,1957-07-01,1997-12-31,null,CH,32.4166666,104.5166666,894
51818099999,PISHAN,1961-03-01,2024-01-06,null,CH,37.6166666,78.2833333,1376
58618099999,POTOU,1997-06-11,1997-12-21,null,CH,38.083,116.55,13
54618099999,POTOU,1997-12-01,2024-01-06,null,CH,38.0833333,116.55,13
56793099999,PU-AN,1959-12-09,1997-12-31,null,CH,25.783,104.95,2133
58731099999,PUCHENG,1956-08-20,2024-01-06,null,CH,27.9166666,118.5333333,275
57583099999,PUQI,1957-06-03,1997-12-31,null,CH,29.717,113.883,61
56137099999,QAMDO,1956-08-20,2024-01-06,null,CH,31.15,97.1666666,3307
50838099999,QARSAN SOUTHEAST,1956-08-20,1961-10-31,null,CH,46.217,122.05,273
53810099999,QI-YING,1961-01-03,1997-05-14,null,CH,36.55,106.15,1615
50949099999,QIAN GORLOS,1956-08-20,2024-01-06,null,CH,45.0833333,124.8666666,136
56265099999,QIAN-NING,1957-07-01,1984-06-11,null,CH,30.5,101.483,3452
57034099999,QIAN-XIAN,1962-03-02,1997-05-29,null,CH,34.533,108.233,335
57649099999,QIAN-ZHOU-ZHEN,1960-01-01,1997-12-31,null,CH,28.267,109.683,560
51855099999,QIEMO/QARQAN,1956-08-20,1997-12-31,null,CH,38.15,85.55,1248
59280099999,QING YUAN,1999-02-07,1999-12-03,null,CH,23.7,113.0833333,19
59273099999,QINGCHENG,1974-01-12,1974-10-24,null,CH,23.667,112.867,20
51186099999,QINGHE/QINGGLI,1962-03-02,1997-12-31,null,CH,46.717,90.4,1463
58144099999,QINGJIANG,1956-08-20,1997-12-31,null,CH,33.6,119.0333333,19
58608099999,QINGJIANG/ZHANGSHUZ,1957-06-01,1997-12-31,null,CH,28.05,115.533,40
54436099999,QINGLONG,1957-06-02,2024-01-06,null,CH,40.4,118.95,228
56034099999,QINGSHUI-HE,1957-07-01,1997-12-31,null,CH,33.8,97.133,4419
54259099999,QINGYUAN,1957-06-01,2024-01-06,null,CH,42.0666666,124.8666666,230
59632099999,QINZHOU,1956-08-20,2024-01-06,null,CH,21.95,108.6166666,6
59855099999,QIONGHAI,1956-08-20,2024-01-06,null,CH,19.2333333,110.4666666,25
74933999999,QIONGLAI NORTHEAST,1945-01-31,1945-02-28,null,CH,30.45,103.533,539
51379099999,QITAI,1956-08-20,2024-01-06,null,CH,44.0166666,89.5666666,794
58726099999,QIXIAN SHAN,1956-08-20,1994-07-18,null,CH,27.95,117.833,1415
58407099999,QIZHOU,1957-06-01,1997-12-31,null,CH,30.067,115.333,29
58633099999,QU XIAN,1956-08-20,2024-01-06,null,CH,28.9666666,118.8666666,71
56021099999,QUMARLEB,1957-07-01,2024-01-06,null,CH,34.1333333,95.7833333,4176
56297099999,REN-SHOU,1974-08-06,2001-12-04,null,CH,30,104.133,610
54945099999,RIZHAO,1957-06-01,2024-01-06,null,CH,35.4333333,119.5333333,37
57947099999,RONG-SHUI,1957-06-03,1997-12-31,null,CH,25.067,109.25,183
57932099999,RONGJIANG,1956-08-20,2024-01-06,null,CH,25.9666666,108.5333333,287
58752099999,RUIAN,2004-07-13,2024-01-06,null,CH,27.7833333,120.65,38
56838099999,RUILI,1959-12-09,2024-01-06,null,CH,24,97.85,776
56079099999,RUO'ERGAI,1959-12-09,2024-01-06,null,CH,33.5833333,102.9666666,3441
51777099999,RUOQIANG,1956-08-20,2023-04-28,null,CH,39.0333333,88.1666666,889
51701099999,SAI-K'O-LO-T'E-MA,1962-03-02,1997-12-31,null,CH,40.45,75.383,3651
50742099999,SAN-CHEN-FANG,1957-06-01,1997-07-03,null,CH,47.783,124.167,146
50425099999,SAN-HE,1957-06-01,1997-12-31,null,CH,50.5,120.067,671
57554099999,SANGZHI,1959-11-01,2024-01-06,null,CH,29.4,110.1666666,322
59468099999,SANJIA,1974-04-22,1974-11-30,null,CH,23.133,111.467,80
50745099999,SANJIAZI,1956-08-20,2024-01-06,null,CH,47.239628,123.918131,145.38
58820099999,SANMING,1957-06-01,1997-12-31,null,CH,26.183,117.617,198
57832099999,SANSUI,1959-12-09,2024-01-06,null,CH,26.9666666,108.6666666,631
57307099999,SANTAI,1974-01-12,1974-11-28,null,CH,31.083,105.083,385
57494199999,SANYA PHOENIX INTL,2004-07-13,2024-01-06,null,CH,18.302892,109.412269,28.04
52833099999,SERH,1989-09-01,1997-07-19,null,CH,36.95,98.35,2987
56152099999,SERTAR,1961-01-05,2024-01-06,null,CH,32.2833333,100.3333333,3896
45039099999,SHA TIN,2004-07-13,2024-01-06,null,CH,22.4,114.2,8
57557099999,SHA-DI-QI,1980-03-11,2002-12-25,null,CH,29.05,110.133,455
52702099999,SHA-LIANG-ZI,1980-10-05,2001-09-03,null,CH,37.917,93.35,0
58826099999,SHA-XIAN,1973-01-02,2005-05-06,null,CH,26.4,117.783,183
51811099999,SHACHE,1956-08-20,2024-01-06,null,CH,38.4333333,77.2666666,1232
54080099999,SHAHEZI SE,1957-12-01,1959-08-31,null,CH,44.483,127.6,249
54455099999,SHAHOUSUO,1957-06-01,1963-12-31,null,CH,40.484,120.567,10
52661099999,SHAN-DAN,1956-08-20,1997-05-14,null,CH,38.8,101.083,1760
